Tour,Player,Match Stat Matches,Aces per Game,DFs per Game,Ace to DF ratio,1st Serve %,1st Serve W %,2nd Serve W %,Service Pts W %,BP save %,Service hold %,Opponent Aces per Game,Opponent DFs per Game,Opponent 1st Serve %,1st Return W %,2nd Return W %,Return Pts W %,BP W %,Opponent Hold %,Aces per Game (shrunk_k=20),DFs per Game (shrunk_k=20),Ace to DF ratio (shrunk_k=20),1st Serve % (shrunk_k=20),1st Serve W % (shrunk_k=20),2nd Serve W % (shrunk_k=20),Service Pts W % (shrunk_k=20),BP save % (shrunk_k=20),Service hold % (shrunk_k=20),Opponent Aces per Game (shrunk_k=20),Opponent DFs per Game (shrunk_k=20),Opponent 1st Serve % (shrunk_k=20),1st Return W % (shrunk_k=20),2nd Return W % (shrunk_k=20),Return Pts W % (shrunk_k=20),BP W % (shrunk_k=20),Opponent Hold % (shrunk_k=20)
ATP,Aziz Dougaz,4,0.33,0.24,1.38,63.7,66.5,40.4,57.0,54.1,65.3,0.25,0.17,58.4,31.4,43.9,36.6,54.2,75.0,0.43630411255411256,0.2450865800865801,2.0380898268398266,62.41672077922078,69.5836038961039,48.46114718614718,61.608495670995666,59.39626623376625,75.23695887445888,0.4543560606060606,0.23220238095238097,61.61239177489177,28.74334415584416,47.983603896103894,36.09485930735931,41.150757575757574,79.18533549783551
ATP,Pablo Llamas Ruiz,16,0.22,0.16,1.38,67.6,67.0,54.2,62.9,66.4,78.3,0.26,0.25,66.2,36.1,51.9,41.5,43.9,69.8,0.35198051948051945,0.20783549783549782,1.818726551226551,64.57781385281386,68.77795815295816,51.90743145743146,62.694552669552664,63.097510822510834,77.70241702741703,0.3906818181818182,0.2470238095238095,64.00826118326118,31.717784992784996,50.177958152958155,38.441017316017316,40.922727272727265,75.47911255411256
ATP,Rodrigo Pacheco Mendez,6,0.29,0.21,1.38,65.9,65.1,51.8,60.6,59.6,74.7,0.61,0.28,58.8,28.3,50.2,37.3,40.0,81.1,0.41889610389610393,0.23777222777222778,1.9874675324675324,63.023126873126884,69.02332667332668,50.47182817182817,62.084765234765236,60.25809190809192,76.6418081918082,0.5217132867132868,0.2528021978021978,61.45759240759241,28.23231768231769,49.12332667332668,36.295254745254745,38.87762237762237,80.27107892107892
ATP,Juan Manuel Cerundolo,41,0.37,0.27,1.37,60.3,69.2,52.4,62.5,60.0,78.2,0.31,0.26,62.0,31.0,52.3,39.1,40.9,74.8,0.3987098147753885,0.262165211837343,1.6321992761337023,60.909857355758994,69.52797530338515,51.63717266340217,62.509899936129436,60.14935064935065,77.88011496700021,0.37073025335320414,0.2549648711943794,62.083563977006605,30.085905897381306,51.15256546731956,38.08158398978072,40.12652757078986,76.51226314668938
ATP,Jaime Faria,24,0.47,0.35,1.34,59.1,73.0,46.0,62.0,57.8,76.6,0.43,0.29,60.8,26.8,49.3,35.6,31.7,81.0,0.46434769775678864,0.3027744982290436,1.7171399055489964,60.490938606847706,71.72742030696577,47.85153482880755,62.240997638724906,59.00705430932703,76.88379574970484,0.45964876033057855,0.2693831168831169,61.46130460448642,27.44182408500591,49.0728748524203,35.77901416765054,34.8095041322314,80.5556375442739
ATP,Flavio Cobolli,52,0.36,0.27,1.33,55.8,69.4,52.9,62.1,61.0,77.8,0.43,0.24,61.9,31.5,49.4,38.3,37.6,75.9,0.3871013708513708,0.2633621933621934,1.5632521645021644,57.56668470418471,69.62231240981242,52.11482683982683,62.21949855699856,60.84875541125541,77.6400974025974,0.4481186868686869,0.24128968253968253,61.99857503607503,30.586670274170274,49.233423520923516,37.659397546897544,37.861363636363635,77.04511183261184
ATP,Henri Squire,4,0.54,0.41,1.32,67.1,66.1,38.1,56.9,42.3,63.4,0.37,0.17,67.4,25.8,59.5,36.8,40.7,73.2,0.4713041125541126,0.2734199134199134,2.028089826839827,62.983387445887445,69.51693722943723,48.07781385281385,61.59182900432899,57.42959956709958,74.9202922077922,0.4743560606060606,0.23220238095238097,63.11239177489178,27.81001082251083,50.58360389610389,36.128192640692646,38.900757575757574,78.8853354978355
ATP,Chun Hsin Tseng,35,0.31,0.24,1.29,58.0,67.6,50.4,60.4,60.1,73.7,0.39,0.22,60.8,27.7,50.0,36.5,39.3,79.6,0.3636599763872491,0.24221959858323497,1.6098937426210151,59.512750885478155,68.54557260920897,50.28122786304604,61.174616292798106,60.22927981109799,74.98158205430933,0.42826446280991737,0.22896103896103898,61.32904368358914,27.886186540731995,49.56375442739079,36.3159386068477,39.02396694214876,79.75360094451004
ATP,Dino Prizmic,10,0.44,0.34,1.29,58.4,73.7,49.1,63.5,65.1,80.0,0.39,0.27,56.2,30.8,53.0,40.5,50.0,68.8,0.45170995670995673,0.27740259740259743,1.8764718614718612,60.90670995670996,71.36688311688313,49.74891774891774,62.8534632034632,62.00367965367966,78.14956709956711,0.46015151515151514,0.2530952380952381,60.236580086580084,29.07467532467533,50.200216450216445,37.49588744588745,42.36060606060606,76.28160173160174
ATP,Francisco Cerundolo,56,0.31,0.24,1.29,61.6,68.4,52.3,62.3,63.7,77.2,0.32,0.2,62.8,33.1,52.5,40.4,42.9,71.2,0.3488328776486671,0.2416062884483937,1.5215020505809982,61.74738550922762,68.87376965140125,51.71404647983595,62.36057758031442,62.84618933697882,77.20640806561859,0.3661124401913876,0.2117481203007519,62.656544771018446,31.81368762816132,51.5264012303486,39.24048188653452,41.752870813397124,73.52168489405331
ATP,Denis Shapovalov,44,0.6,0.47,1.28,59.1,71.1,50.7,62.8,60.3,78.9,0.25,0.21,63.3,31.1,51.5,38.6,47.5,73.2,0.5554890422077922,0.4000324675324675,1.558033685064935,60.0562702922078,70.81885146103896,50.504180194805194,62.71568587662337,60.348599837662334,78.37635957792209,0.32663352272727275,0.22082589285714288,62.973396915584416,30.19750405844156,50.65635146103896,37.78557224025974,44.70028409090909,75.33200081168832
ATP,Ignacio Buse,15,0.32,0.25,1.28,59.3,72.5,48.6,62.8,56.4,77.1,0.33,0.24,62.4,28.9,52.0,37.6,27.0,83.7,0.39860853432282,0.24777365491651204,1.7884044526901668,60.9343228200371,71.18589981447126,49.44192949907235,62.64582560296845,58.717439703153985,77.17105751391466,0.4244155844155844,0.24265306122448982,62.317068645640084,28.506864564007422,50.17161410018552,36.6821892393321,33.59480519480519,81.59851576994434
ATP,Henrique Rocha,14,0.41,0.32,1.28,58.3,71.1,51.9,63.1,60.2,80.1,0.39,0.33,60.5,28.5,48.6,36.4,34.0,81.0,0.43797937356760885,0.2765317035905271,1.803357524828113,60.570626432391144,70.57077922077922,50.82551566080978,62.764820473643994,60.35030557677617,78.40844155844155,0.4518983957219251,0.2797899159663866,61.53227654698244,28.330595874713524,48.71783804430863,36.16107715813598,36.67112299465241,80.42494270435448
ATP,Andrea Collarini,6,0.19,0.15,1.27,68.5,61.0,57.9,60.0,45.9,70.6,0.41,0.18,68.1,31.6,53.8,38.7,33.3,78.8,0.3958191808191808,0.22392607392607392,1.9620829170829168,63.62312687312688,68.07717282717283,51.87952047952047,61.946303696303694,57.09655344655345,75.69565434565435,0.4755594405594405,0.22972527472527474,63.60374625374625,28.99385614385615,49.95409590409591,36.61833166833167,37.33146853146853,79.7403096903097
ATP,Corentin Moutet,60,0.28,0.22,1.27,62.1,67.8,53.1,62.2,66.2,78.8,0.31,0.26,63.0,32.1,49.9,38.7,39.9,75.9,0.3243912337662338,0.22652597402597402,1.494926948051948,62.115016233766234,68.40008116883118,52.34334415584416,62.282548701298694,64.76387987012987,78.40608766233767,0.3563068181818182,0.2561607142857143,62.813717532467535,31.128003246753245,49.625081168831166,38.02345779220779,39.560227272727275,76.93060064935065
ATP,Mark Lajal,15,0.39,0.31,1.26,62.2,71.0,49.6,62.9,59.1,76.7,0.62,0.23,64.3,28.9,50.5,36.6,41.4,77.8,0.42860853432282003,0.2734879406307978,1.7798330241187383,62.17717996289424,70.5430426716141,49.870500927643775,62.688682745825595,59.874582560296844,76.9996289424861,0.5487012987012987,0.23836734693877554,63.131354359925794,28.506864564007422,49.52875695732838,36.25361781076067,39.76623376623377,79.06994434137292
ATP,Yoshihito Nishioka,21,0.24,0.19,1.26,61.9,68.6,48.4,60.9,61.0,75.4,0.82,0.21,62.4,22.2,49.8,32.6,38.7,84.1,0.34612923661704154,0.21736775419702253,1.7037598986379474,62.02686094393411,69.3806461830852,49.21628127969591,61.695216978143804,60.73439974659487,76.28992714602471,0.6615742793791575,0.22689895470383276,62.32920494140006,25.132689261957555,49.31235350015838,34.255527399429845,38.62239467849224,82.11092809629395
ATP,Federico Agustin Gomez,18,0.51,0.41,1.24,59.8,68.9,48.3,60.6,55.5,74.2,0.35,0.32,61.0,27.4,52.3,37.1,42.0,76.5,0.48240259740259733,0.3237388926862611,1.72931989063568,61.04213943950786,69.58438140806562,49.23335611756664,61.61589200273411,58.108168147641834,75.79176349965824,0.42643540669856456,0.28033834586466166,61.66045796308955,27.827375256322625,50.45806561859193,36.5178058783322,40.17942583732057,78.3538961038961
ATP,Luca Van Assche,19,0.37,0.3,1.23,64.0,69.4,47.8,61.6,60.1,76.3,0.49,0.25,60.7,31.2,50.9,38.9,37.3,75.1,0.4149050949050949,0.2723609723609724,1.7119014319014316,63.056443556443554,69.81042291042291,48.96583416583416,62.077022977022985,60.2823176823177,76.77402597402597,0.4926806526806527,0.24725274725274723,61.497369297369296,29.66769896769897,49.823243423243426,37.40965700965702,37.93636363636364,77.62430902430901
ATP,Jay Clarke,7,0.38,0.31,1.23,59.2,68.7,45.8,59.4,52.0,68.8,0.51,0.09,60.0,26.4,46.5,34.5,31.6,85.2,0.4374555074555075,0.26266955266955266,1.9260798460798458,61.3926406926407,69.81135161135161,48.96546416546416,61.718662818662814,58.263347763347774,75.04025974025974,0.49905723905723903,0.20455026455026457,61.67027417027417,27.742231842231845,48.2039442039442,35.60654160654161,36.74141414141414,81.36474266474268
ATP,Raphael Collignon,25,0.6,0.49,1.22,65.0,73.4,44.7,63.4,62.6,80.1,0.51,0.2,61.6,28.5,48.5,36.2,34.5,80.2,0.5366955266955267,0.3816017316017316,1.642092352092352,63.737806637806635,71.97792207792209,47.088167388167385,63.0134199134199,61.64689754689755,78.82193362193362,0.5034343434343435,0.21984126984126984,61.8910533910534,28.37200577200577,48.63347763347763,36.10836940836941,36.295959595959594,80.12106782106783
ATP,Alibek Kachmazov,9,0.44,0.37,1.19,56.6,65.1,49.4,58.3,67.6,70.4,0.54,0.31,64.1,28.7,49.7,36.2,38.1,80.2,0.4521137483206448,0.2845544111061353,1.8656605463502014,60.4345275414241,68.61746529332736,49.86439767129422,61.21737572772055,62.67277205553068,75.10644872369011,0.5091222570532916,0.26492610837438424,62.82749664128974,28.363457232422753,49.0795342588446,36.05781459919391,38.404075235109715,80.07751903269146
ATP,Federico Cina,8,0.25,0.21,1.19,68.3,69.9,48.1,63.0,56.8,78.7,0.52,0.18,62.5,23.6,48.8,33.1,39.5,83.5,0.39826066790352505,0.23578849721706865,1.889791280148423,63.91433209647495,70.11451762523191,49.509554730983304,62.66442486085343,59.4110853432282,77.64596474953619,0.5023051948051948,0.22617346938775512,62.324907235621524,26.89429499072357,48.800231910946195,35.16702226345084,38.814935064935064,81.01600185528757
ATP,Albert Ramos-Vinolas,9,0.19,0.16,1.19,67.8,64.1,53.1,60.5,67.1,76.0,0.42,0.25,64.3,29.4,50.7,37.0,51.2,78.8,0.3745275414240931,0.21938199731303182,1.8656605463502014,63.910389610389615,68.30712046574115,51.012673533363184,61.900134348410205,62.517599641737576,76.84437975817288,0.4718808777429467,0.24630541871921183,62.88956560680699,28.580698611733098,49.38987908643081,36.306090461262876,42.46959247648903,79.64303627407075
ATP,Camilo Ugo Carabelli,51,0.27,0.23,1.17,62.2,67.2,48.3,60.0,58.8,73.2,0.46,0.16,65.3,29.7,48.7,36.3,40.6,78.8,0.3228351929760381,0.23453630876166087,1.4516078287909273,62.18875068593379,68.04516188037314,48.79954271081031,60.71273093104079,59.26634351563929,74.33361990122553,0.4699231754161332,0.1838430583501006,64.44221693799157,29.280848728736057,48.72826047192245,36.213755258825685,40.01997439180537,79.14433875983173
ATP,Daniel Dutra da Silva,3,0.27,0.23,1.17,63.2,62.1,36.7,52.8,26.7,57.7,0.44,0.48,61.2,21.1,54.4,34.0,36.4,84.0,0.4330999435347262,0.24400338791643142,2.0393111236589494,62.29570863918691,69.14376058723884,48.329023150762275,61.26103896103895,56.052625635234335,74.67769621682666,0.48802371541501977,0.27534161490683234,62.11727837380012,27.28435911914173,49.530717108977974,35.73376623376624,38.26166007905138,80.5412196499153
ATP,Pierre-Hugues Herbert,27,0.67,0.58,1.16,57.3,75.4,48.6,64.0,63.2,81.7,0.36,0.23,61.3,26.5,46.4,34.2,42.0,82.1,0.579602100027632,0.4379165515335728,1.589662890301188,59.36811273832551,73.18737220226583,49.22696877590495,63.374550980933954,62.03213594915724,79.7954683614258,0.4175435203094778,0.2362310030395137,61.706327714838345,27.228516164686376,47.42141475545731,34.963332412268585,40.52804642166344,81.21591599889472
ATP,Arthur Bouquier,5,0.64,0.55,1.16,62.1,70.2,41.7,59.4,51.4,70.7,0.29,0.15,69.3,29.1,37.1,31.6,42.9,84.7,0.4940519480519481,0.30688311688311687,1.9677662337662334,62.14805194805195,70.20025974025974,48.39870129870129,61.90415584415584,58.64441558441559,75.91948051948052,0.45418181818181813,0.22571428571428573,63.66389610389611,28.389610389610393,46.46025974025974,35.115064935064936,39.41272727272727,80.95792207792209
ATP,Dmitry Popko,10,0.32,0.28,1.14,53.4,68.1,48.2,58.9,50.7,67.6,0.44,0.21,63.2,23.6,49.2,33.0,35.0,86.8,0.41170995670995675,0.2574025974025974,1.8264718614718614,59.240043290043296,69.50021645021646,49.448917748917744,61.32012987012987,57.20367965367966,74.01623376623378,0.4768181818181818,0.23309523809523813,62.56991341991342,26.674675324675327,48.93354978354978,34.99588744588745,37.36060606060606,82.28160173160174
ATP,Oliver Crawford,4,0.4,0.35,1.14,58.2,71.1,51.4,62.9,66.7,82.5,0.82,0.22,54.9,22.4,43.2,31.8,42.9,86.2,0.4479707792207792,0.2634199134199134,1.9980898268398268,61.50005411255412,70.35027056277056,50.294480519480516,62.59182900432899,61.49626623376624,78.10362554112554,0.5493560606060606,0.2405357142857143,61.02905844155844,27.24334415584416,47.866937229437234,35.29485930735931,39.26742424242424,81.05200216450217
ATP,Maximilian Marterer,6,0.22,0.2,1.1,69.8,65.5,48.9,60.5,63.6,75.4,0.61,0.2,60.3,29.9,46.7,36.6,43.3,80.3,0.40274225774225775,0.23546453546453547,1.9228521478521476,63.923126873126876,69.11563436563436,49.8025974025974,62.06168831168831,61.18116883116885,76.80334665334667,0.5217132867132868,0.23434065934065937,61.803746253746255,28.601548451548453,48.315634365634374,36.13371628371629,39.63916083916084,80.08646353646355
ATP,Andres Martin,3,0.34,0.31,1.1,61.7,66.9,45.6,58.7,71.4,72.4,0.45,0.17,66.3,34.8,53.7,41.2,32.0,72.4,0.4422303783173348,0.254438170525127,2.030180688876341,62.100056465273866,69.76984754376059,49.48989271597967,62.030604178430266,61.88306041784303,76.59508752117448,0.48932806324110667,0.23490683229813666,62.78249576510446,29.07131564088086,49.43941276115189,36.672896668548844,37.68774703557312,79.02817617165444
ATP,Manuel Guinard,4,0.49,0.45,1.09,57.2,68.6,49.7,60.5,55.2,73.5,0.88,0.15,63.4,29.4,44.8,35.0,35.7,79.2,0.46297077922077917,0.2800865800865801,1.9897564935064933,61.333387445887446,69.93360389610389,50.011147186147184,62.191829004329,59.57959956709957,76.60362554112554,0.5593560606060606,0.2288690476190476,62.445725108225105,28.410010822510827,48.13360389610389,35.82819264069264,38.06742424242424,79.8853354978355
ATP,Filip Cristian Jianu,6,0.15,0.14,1.07,75.6,61.8,46.3,58.0,66.2,68.1,0.35,0.24,62.3,36.8,48.9,41.3,59.0,68.9,0.3865884115884116,0.22161838161838163,1.9159290709290708,65.2615884115884,68.26178821178821,49.2025974025974,61.48476523476523,61.78116883116884,75.11873126873127,0.4617132867132867,0.2435714285714286,62.265284715284714,30.193856143856145,48.82332667332667,37.21833166833167,43.26223776223776,77.45569430569432
ATP,Sumit Nagal,9,0.18,0.17,1.06,65.7,63.2,45.8,57.3,64.2,68.8,0.36,0.21,62.8,31.9,52.8,39.7,44.6,72.8,0.37142409314823105,0.22248544558889388,1.8253157187639943,63.25866547245858,68.02781012091357,48.74715629198387,60.907030900134345,61.61759964173758,74.60989699955218,0.4532601880877743,0.23389162561576354,62.42404836542768,29.356560680698614,50.04160322436184,37.14402149574563,40.421316614420064,77.78096730855351
ATP,Shintaro Mochizuki,25,0.35,0.33,1.06,53.7,69.5,48.7,59.9,58.1,72.4,0.53,0.28,62.1,32.3,53.3,40.2,41.8,71.3,0.3978066378066378,0.2927128427128427,1.5532034632034633,57.46002886002886,69.81125541125542,49.310389610389606,61.06897546897546,59.14689754689755,74.54415584415585,0.5145454545454545,0.2642857142857143,62.168831168831176,30.48311688311688,51.3001443001443,38.330591630591634,40.35151515151515,75.17662337662338
ATP,Alejandro Moro Canas,5,0.25,0.24,1.04,68.9,59.8,47.0,55.9,56.3,61.8,0.49,0.13,63.7,25.8,48.9,34.2,32.1,83.6,0.41605194805194806,0.2448831168831169,1.9437662337662338,63.50805194805195,68.12025974025974,49.45870129870129,61.20415584415584,59.624415584415594,74.13948051948051,0.4941818181818182,0.22171428571428575,62.5438961038961,27.729610389610393,48.820259740259736,35.63506493506494,37.25272727272727,80.73792207792208
ATP,Federico Coria,15,0.31,0.3,1.03,66.4,66.1,42.2,58.0,51.1,69.2,0.29,0.34,60.6,33.8,53.8,41.7,42.2,69.5,0.3943228200371058,0.26920222634508345,1.6812615955473098,63.97717996289426,68.4430426716141,46.699072356215204,60.588682745825594,56.44601113172542,73.78534322820038,0.40727272727272723,0.2855102040816327,61.54564007421151,30.60686456400742,50.943042671614094,38.439332096474956,40.10909090909091,75.51280148423007
ATP,Govind Nanda,6,0.18,0.18,1.0,66.0,67.0,42.2,58.6,48.5,66.7,0.37,0.54,54.9,31.9,52.0,40.9,44.7,68.5,0.39351148851148854,0.23084915084915086,1.8997752247752246,63.0462037962038,69.46178821178822,48.25644355644355,61.623226773226776,57.69655344655345,74.79565434565436,0.46632867132867134,0.31280219780219787,60.5575924075924,29.063086913086916,49.53871128871128,37.12602397602398,39.96223776223776,77.36338661338662
ATP,Taha Baadi,3,0.21,0.21,1.0,61.8,60.2,53.4,57.6,47.4,65.5,0.23,0.37,63.2,35.1,50.0,40.6,47.1,73.3,0.42527385657820443,0.2413946922642575,2.0171372106154712,62.11309994353473,68.89593450028234,50.50728402032749,61.887125917560695,58.75262563523434,75.69508752117449,0.46063241106719366,0.2609937888198758,62.37814793901751,29.110446075663475,48.95680406549971,36.594635798983624,39.657312252964424,79.14556747600227
ATP,Karue Sell,5,0.23,0.23,1.0,57.3,66.7,50.9,59.9,46.9,71.7,0.37,0.24,67.6,25.3,44.5,31.6,52.6,83.1,0.41205194805194806,0.2428831168831169,1.9357662337662336,61.18805194805195,69.50025974025975,50.23870129870129,62.00415584415584,57.74441558441559,76.11948051948052,0.47018181818181815,0.24371428571428574,63.323896103896104,27.62961038961039,47.940259740259734,35.115064935064936,41.35272727272727,80.63792207792208
ATP,Kei Nishikori,11,0.2,0.2,1.0,63.0,68.1,47.1,60.3,57.3,72.9,0.5,0.2,63.2,29.8,48.9,36.8,40.0,78.9,0.36617092584834526,0.22974444909928782,1.754650188521156,62.45810640971931,69.45504817762881,49.01830749895266,61.738835358190194,59.33581901968999,75.68990364474236,0.49692082111436947,0.22880184331797238,62.5902387934646,28.775492249685804,48.83569333891914,36.27989107666527,39.05865102639296,79.62413070800169
ATP,Mikael Ymer,3,0.33,0.33,1.0,59.8,62.9,47.9,56.9,43.5,63.9,0.53,0.24,60.5,29.1,43.5,34.8,35.7,85.3,0.4409260304912479,0.257046866177301,2.0171372106154712,61.85223037831734,69.24810841332581,49.78989271597966,61.795821569734606,58.243929983060426,75.48639186900057,0.49976284584980235,0.24403726708074536,62.02597402597403,28.3278373800113,48.10897797854319,35.83811405985319,38.17035573122529,80.71078486730661
ATP,Roberto Carballes Baena,22,0.23,0.23,1.0,59.9,64.2,46.6,57.1,59.8,67.9,0.54,0.22,58.7,27.9,51.4,37.6,39.7,77.6,0.3383642547928262,0.23766852195423627,1.5570037105751393,60.97622139764997,67.05729746444032,48.25398886827458,59.68580705009276,60.112152133580715,72.34016697588127,0.5186796536796537,0.231734693877551,60.39279529993816,28.04857761286333,50.162059369202225,36.835157699443414,39.14805194805195,78.7535250463822
ATP,Daniel Evans,19,0.29,0.29,1.0,57.9,68.7,49.8,60.7,54.7,73.8,0.53,0.36,59.8,26.6,50.5,36.2,44.1,76.5,0.37593073593073595,0.2674891774891775,1.5998501498501498,60.08464868464869,69.46939726939728,49.94019314019314,61.63856143856143,57.65154845154846,75.55607725607726,0.5121678321678322,0.3008424908424908,61.05890775890776,27.426673326673328,49.628371628371625,36.094272394272394,41.249184149184146,78.3063603063603
ATP,Francesco Maestrelli,3,0.32,0.32,1.0,52.0,63.8,48.5,56.4,55.6,61.3,0.35,0.12,65.4,26.9,40.8,31.7,36.4,88.2,0.4396216826651609,0.25574251835121403,2.0171372106154712,60.83483907396951,69.36549971767363,49.86815358554488,61.73060417843026,59.82219085262564,75.14726143421795,0.4762845849802371,0.2283850931677019,62.66510446075664,28.040880858272164,47.756804065499715,35.433766233766235,38.26166007905138,81.08904573687182
ATP,Learner Tien,57,0.33,0.33,1.0,60.4,69.6,52.7,62.9,62.3,78.4,0.5,0.24,62.5,27.8,53.2,37.3,41.8,76.7,0.36313374936751563,0.3082088041828302,1.3038202057682577,60.857159723393494,69.75592848709732,52.017760161916,62.803946702648,61.82091415078428,78.09463653229888,0.49876033057851243,0.24120593692022263,62.43632990386237,27.907016360263118,52.05722718839602,36.96073536852757,40.9534828807556,77.56296171361107
